year,season,tea_kind,code,sample_label,polyphenol,FAA,Theanine,caffeine,Gallic_Acid,Catechin,GC,EGC,EC,EGCG,GCG,ECG,CG,total_catechins
109,1st,fresh leaves,T12,2,91.66061308,15.2920852,5.343833127,14.25419424,0.609013882,0.947050037,8.014888994,27.6843169,5.795308601,28.81482509,2.805680081,5.414866475,NA,79.47693618
109,1st,fresh leaves,T12,3,89.923228,16.36011434,6.086990229,14.90557925,0.872884029,0.893157371,7.931754246,26.73569867,5.407366544,27.92063743,2.570165475,5.160277317,NA,76.61905706
109,1st,black tea,DP,1,33.35936965,14.36026828,3.328487377,13.70213251,2.259786727,0.472413102,2.09048468,3.07346795,1.041580511,6.528395833,1.29547382,2.474002608,NA,16.9758185
109,1st,black tea,DP,2,34.41008634,15.42803524,3.987643076,14.33402326,2.470259386,0.461044337,2.289380537,3.033202763,1.138967326,6.498621678,1.319905726,2.454480399,NA,17.19560277
109,1st,black tea,DP,3,33.28248749,15.30729388,4.183391281,13.58411637,2.113126572,0.399672176,1.994534446,2.6077459,0.99615743,6.324771532,1.366624796,2.301727162,NA,15.99123344
109,1st,black tea,T12,1,39.0201429,19.14504359,5.097646942,14.27216067,2.458890437,0.827370248,2.126527883,2.711258529,1.217157618,6.514667809,1.425561362,2.598943357,NA,17.4214868
109,1st,black tea,T12,2,37.48521119,18.19065481,4.693148505,14.23586409,2.171046125,1.100545132,2.573085855,3.007962315,1.520930406,6.281028118,1.643388102,2.418300217,NA,18.54524015
109,1st,black tea,T12,3,36.1712206,19.396938,5.090956796,13.70220412,2.193625893,0.930213493,2.158713075,2.718076121,1.090382505,6.359986486,1.524305789,2.552865028,NA,17.3345425
109,2nd,fresh leaves,DP,1,125.6970105,15.15988502,5.722771935,44.58941972,0.705282669,3.344166062,16.97653912,52.21640805,19.84406606,101.3312114,9.15544232,19.31378348,NA,222.1816165
109,2nd,fresh leaves,DP,2,122.9325543,15.29923378,6.081794168,47.10952807,0.783618283,3.0363758,16.7296477,51.82425631,18.7038659,99.81643498,8.941485596,18.8837871,NA,217.9358534
109,2nd,fresh leaves,DP,3,130.1643118,14.26198903,5.246438144,45.43172204,0.759665609,3.324155312,17.1426972,52.91040026,19.9564128,101.7340561,9.099420444,19.92631274,NA,224.0934548
109,2nd,fresh leaves,FS,1,129.6062435,17.48600605,7.624840251,44.29623933,0.720911075,3.679025611,15.50839894,37.71420647,18.68954025,117.0125433,11.36077318,29.01963109,NA,232.9841188
109,2nd,fresh leaves,FS,2,137.2576997,18.90670236,8.497731252,48.88917644,0.78148982,3.535183519,15.45092876,36.35441688,17.70897943,119.5346836,12.00768178,30.11351082,NA,234.7053848
109,2nd,fresh leaves,FS,3,135.2123581,18.55274887,8.59162683,46.45464582,0.778804319,3.84420822,15.74769525,36.56461711,18.78870236,120.4926894,12.35462004,31.03683475,NA,238.8293671
109,2nd,fresh leaves,T12,1,112.9311726,17.13868505,6.379262623,40.00523787,1.119380762,2.12169469,14.54241117,42.7049587,14.65774231,88.2477616,8.931509763,16.14923882,NA,187.355317
109,2nd,fresh leaves,T12,2,95.9647634,19.55213239,7.71735866,41.0698519,1.026040157,1.700930464,13.31080798,38.55115248,12.62329617,76.50416614,8.03574766,13.65721913,NA,164.38332
109,2nd,fresh leaves,T12,3,105.6536573,18.78727627,7.940995148,39.8174131,0.952420624,2.359102965,13.93214959,40.40235577,14.83595629,84.33855061,9.201029853,15.65612347,NA,180.7252686
109,2nd,fresh leaves,T18,1,138.8622217,24.08629789,12.97406602,59.78326997,0.628918413,6.945825821,32.17236577,43.82751458,25.15274958,87.32530966,10.76476244,29.42358212,NA,235.61211
109,2nd,fresh leaves,T18,2,152.0163052,20.18168083,9.753350881,70.29916622,0.666814752,7.813056929,35.11293676,49.57152023,29.31184288,102.7096748,12.15013802,37.05108131,NA,273.7202509
109,2nd,fresh leaves,T18,3,144.6489613,21.7898485,10.57904805,67.10890247,0.614796681,7.511796044,34.95395729,47.75624685,28.16816446,96.38188641,11.62255942,34.30977072,NA,260.7043812
109,2nd,fresh leaves,T8,1,130.4183068,32.54968785,16.2474369,62.55999846,0.720098138,2.796786043,22.47815558,42.60727988,12.45165497,122.9688613,11.35672918,22.42022301,NA,237.07969
109,2nd,fresh leaves,T8,2,150.8441922,24.06098073,11.68115432,59.72656179,0.632097341,3.495913479,26.39501363,51.90627828,15.18085146,133.5837843,12.11676927,24.91807514,NA,267.5966855
109,2nd,fresh leaves,T8,3,138.7177227,26.1167886,12.9331005,65.14071577,0.67639653,3.187264685,24.17439417,48.11392832,13.56562955,139.0889453,12.59059831,25.99447454,NA,266.7152349
109,2nd,black tea,DP,1,57.74056665,16.95663036,4.044686408,42.95506273,2.982987379,2.669186287,19.90396936,16.38541746,4.425957361,2.299739103,2.44958168,3.906631115,NA,52.04048237
109,2nd,black tea,DP,2,52.59529166,15.06473476,3.506632789,41.3589628,2.953527025,2.352088988,19.38071986,13.45907042,3.698385466,0.62663483,2.369338208,2.970275211,NA,44.85651298
109,2nd,black tea,DP,3,46.95469814,15.20426423,3.5094333,40.43723626,2.620448419,2.103656871,18.81429893,12.52913063,3.154058258,-0.716167323,2.347830571,2.001136451,NA,40.23394439
109,2nd,black tea,FS,1,59.02706042,22.74755041,6.723032887,22.20360057,3.087914079,1.481593017,12.54746714,7.103380209,2.61262199,8.798758422,1.283469391,5.56716356,NA,39.39445372
109,2nd,black tea,FS,2,49.74028519,23.62466565,6.880482263,19.98070142,2.688669254,1.040097986,11.38249562,6.149046638,2.225324453,7.919913718,1.18807518,4.420423601,NA,34.3253772
109,2nd,black tea,FS,3,54.95949999,23.00171913,6.549971995,22.19303825,2.719561705,1.058659979,12.01171999,6.084997863,2.054101384,7.323118917,1.199424674,3.733402861,NA,33.46542567
109,2nd,green tea,T12,1,110.1144409,23.58702993,6.281920272,22.00848854,0.635973785,1.161442081,8.267432674,21.331884,7.849569515,57.56336437,6.065611061,11.07076874,NA,113.3100724
109,2nd,green tea,T12,2,123.1343315,24.89614187,7.472120952,22.66179416,0.60537077,1.160095847,8.425860548,20.9134967,8.004424967,59.10005513,6.197381854,11.49464201,NA,115.2959571
109,2nd,green tea,T12,3,113.451535,20.13373727,6.343369731,22.52697122,0.596429557,1.298946151,8.566489025,20.56689817,8.301017288,62.08295052,6.454532022,12.21174306,NA,119.4825762
109,2nd,black tea,T18,1,65.51731125,23.59691475,8.276310105,30.53499373,2.808443328,0.596535447,26.67410297,7.960434197,1.78390216,7.158066709,2.873756885,5.169701484,NA,52.21649986
109,2nd,black tea,T18,2,62.24980765,24.72675426,8.743176263,29.19937664,2.757757904,0.809090299,26.05824629,6.386757517,1.82153181,7.214872595,2.744209453,4.590475658,NA,49.62518362
109,2nd,black tea,T18,3,65.83043852,23.54906862,8.183627958,30.73820312,2.821376478,0.80600408,26.9754694,6.102626836,1.828471713,7.242868323,2.894832287,5.291017031,NA,51.14128967
109,2nd,green tea,T8,1,144.5726623,25.39406289,11.32331431,68.05263284,0.709941875,3.691313993,29.73130592,46.36776057,15.08138965,135.8929595,14.3085683,25.46080102,NA,270.5340989
109,2nd,green tea,T8,2,132.8707392,23.6093525,9.913105637,64.129231,0.614074981,3.474549206,29.60001001,47.4764317,14.55043702,131.4923929,13.63764699,23.56728171,NA,263.7987495
109,2nd,green tea,T8,3,146.3676564,22.45286966,8.61448566,65.71451533,0.621415558,3.564105423,29.91471546,47.93957408,14.97539366,131.4327567,13.69131808,23.70568604,NA,265.2235495
109,3rd,fresh leaves,DP,1,91.19,21.12,9.72,19.295,0.555,1.72,9.02,21.23,8.775,40.455,3.25,7.84,NA,92.295
109,3rd,fresh leaves,DP,2,95.695,17.65,7.5,20.42,0.515,1.575,8.885,21.95,8.615,45.015,3.505,8.6,NA,98.14
109,3rd,fresh leaves,DP,3,95.505,21.065,9.855,20.945,0.5,1.655,9.07,21.55,8.815,43.895,3.595,8.58,NA,97.16
109,3rd,fresh leaves,FS,1,101.135,20.4,9.31,19.605,0.545,1.47,7.815,15.59,7.245,48.795,4.33,11.54,NA,96.785
109,3rd,fresh leaves,FS,2,96.43,19.615,8.765,18.21,0.485,1.48,7.495,15.57,7.115,50.115,4.325,11.675,NA,97.77
109,3rd,fresh leaves,FS,3,88.815,22.7,12.02,17.15,0.515,1.74,7.47,14.335,7.305,40.46,3.295,8.655,NA,83.26
109,3rd,fresh leaves,T12,1,92.34,26.83,10.22,28.535,1.2,1.18,7.67,16.505,5.34,30.25,3.31,6.645,NA,70.915
109,3rd,fresh leaves,T12,2,90.66,24.74,8.66,29.705,1.325,1.19,7.64,17.545,5.52,29.42,2.79,6.15,NA,70.245
109,3rd,fresh leaves,T12,3,82.92,27.425,10.205,27.515,1.135,0.64,7.42,12.35,4.495,23.81,2.195,5.205,NA,56.115
109,3rd,fresh leaves,T8,1,113.335,28.99,18.48,26.33,0.615,2.065,14.66,24.17,5.88,47.275,4.12,8.995,NA,107.16
109,3rd,fresh leaves,T8,2,118.465,21.46,14.13,26.25,0.53,2.14,15.455,26.51,6.155,50.165,3.86,9.4,NA,113.69
109,3rd,fresh leaves,T8,3,119.935,26.445,17.36,30.065,0.61,2.055,15.01,25.45,5.97,53.215,4.08,9.805,NA,115.575
109,3rd,fresh leaves,T18,1,115.795,32.22,20.18,38.885,0.765,2.945,14.595,21.835,8.095,44.405,5.015,10.245,NA,107.14
109,3rd,fresh leaves,T18,2,117.43,26.71,15.435,42.275,0.645,2.76,14.78,22.745,7.76,45.49,4.46,10.555,NA,108.55
109,3rd,fresh leaves,T18,3,124.37,28.615,16.685,44.14,0.74,3.03,15.26,23.435,8.425,47.26,5.1,11.08,NA,113.595
109,3rd,green tea,DP,1,115.1,18.94,5.855,27.265,0.285,1.84,11.43,28.07,6.905,45.755,4.295,7.415,NA,105.695
109,3rd,green tea,DP,2,110.04,23.75,8.135,28.225,0.56,2.14,12.03,25.755,7.235,42.19,4.18,7.285,NA,100.815
109,3rd,green tea,DP,3,106.985,22.87,6.97,27.635,0.585,1.875,11.295,25.19,6.625,42.985,4.13,7.35,NA,99.455
109,3rd,black tea,FS,1,45.2,25.025,7.995,24.89,2.545,1.22,15.685,5.555,1.14,4.26,0.94,1.945,NA,30.745
109,3rd,black tea,FS,2,44.29,25.965,7.18,24.345,2.52,1.205,15.3,5.51,1.115,4.245,0.925,1.915,NA,30.22
109,3rd,black tea,FS,3,43.505,26.005,8.11,25.14,2.57,1.17,15.85,5.705,1.155,4.26,0.895,1.895,NA,30.92
109,3rd,green tea,T12,1,101.36,30.44,9.26,30.675,0.645,1.38,9.5,18.59,6.025,36.095,4.035,7.155,NA,82.78
109,3rd,green tea,T12,2,97.29,31.905,9.26,31.025,0.415,1.35,9.185,18.45,5.985,38.22,4.75,7.58,NA,85.525
109,3rd,green tea,T12,3,94.45,31.57,9.975,28.18,0.58,1.295,8.91,17.63,5.795,34.835,4.315,7.23,NA,80.005
109,3rd,black tea,T8,1,62.31,24.835,11.985,27.39,3.46,0.85,22.165,10,3.165,6.685,2.335,2.865,NA,48.075
109,3rd,black tea,T8,2,60.595,23.545,9.315,26.515,3.465,0.785,23.145,9.08,2.86,7.13,2.075,2.93,NA,48.015
109,3rd,black tea,T8,3,61.41,22.295,8.81,27.515,3.665,0.79,21.75,9.15,2.955,7.18,2.18,2.955,NA,46.965
109,3rd,black tea,T18,1,59.515,30.62,11.415,42.135,3.49,1.745,28.88,7.1,2.23,6,2.08,2.84,NA,50.87
109,3rd,black tea,T18,2,55.63,32.91,12.625,39.425,3.24,1.495,27.36,6.645,2.055,5.625,1.785,3.385,NA,48.345
109,3rd,black tea,T18,3,59.6,34.245,13.815,29.225,2.64,1.075,20.55,4.82,1.635,4.71,1.28,2.355,NA,36.415
109,4th,fresh leaves,DP,1,85.7107434,17.70539199,8.820766,24.90494147,0.713926203,1.618870548,9.512104817,18.99723656,9.361624041,35.20558178,3.177090498,7.068653549,NA,84.9411618
109,4th,fresh leaves,DP,2,80.69321678,22.84668597,11.38294905,25.50588002,0.818796677,1.545105339,9.370304941,18.11947096,8.689052549,31.24222429,2.930443784,6.388887152,NA,78.28548902
109,4th,fresh leaves,DP,3,81.2733074,17.70560712,8.914006254,24.1541151,0.687637543,1.536104162,9.502370456,19.95721158,9.154453912,32.62933117,2.611014081,6.266970236,NA,81.6574556
109,4th,fresh leaves,T12,1,64.26720124,21.95254327,11.07269331,20.79704752,0.615099864,1.027835177,7.85235852,16.01902272,7.139764547,22.5849825,2.272486957,4.830096396,NA,61.72654681
109,4th,fresh leaves,T12,2,64.81022051,23.6436966,13.49457951,20.57862602,0.587056387,0.716073685,6.686507249,15.27583265,7.014333056,23.49578458,2.104757412,4.915298394,NA,60.20858703
109,4th,fresh leaves,T12,3,61.52755259,21.57714965,11.30272107,20.09880958,0.536057941,0.749797776,6.816346542,14.40462682,6.818381864,23.53527162,2.21373531,4.941289825,NA,59.47944976
109,4th,fresh leaves,T18,1,133.1797146,19.94753313,9.154848696,37.92537897,0.817618396,2.182488501,13.59714644,21.02025373,10.66355587,61.3549299,5.651218322,13.78192395,NA,128.2515167
109,4th,fresh leaves,T18,2,129.3617883,20.61104468,11.88095081,35.24380194,0.774991272,2.259252159,13.29172613,20.44790194,10.61836569,56.76262041,5.186671133,12.32665324,NA,120.8931907
109,4th,fresh leaves,T18,3,134.5916414,18.3496054,9.462222291,35.42522435,0.792627018,2.198149757,12.55356359,21.27124733,10.46200649,64.1916658,5.318950943,13.73049733,NA,129.7260812
109,4th,black tea,DP,1,35.90834606,21.14106461,6.420293918,25.95018381,2.483363905,0.703019852,9.677843197,5.364928453,1.48693484,4.368534465,0.991592834,1.941543535,NA,24.53439718
109,4th,black tea,DP,2,32.91103848,23.03473281,7.58922017,24.44637696,2.123622036,0.606806426,8.338978985,4.68189985,1.392882549,4.162605923,1.034642273,1.766693621,NA,21.98450963
109,4th,black tea,DP,3,31.73189522,22.77600916,8.068656189,24.27696725,2.042239786,0.594846125,7.716107101,4.463073859,1.136750165,3.892988069,0.91053404,1.724216967,NA,20.43851633
109,4th,black tea,T12,1,25.87385808,19.9382763,8.875549938,21.05295431,1.815944673,0.838157903,10.67689726,3.417389415,1.1183811,3.469511581,1.032601836,1.705460413,NA,22.25839951
109,4th,black tea,T12,2,22.39619804,24.67498408,8.642533158,19.81540023,1.526528422,0.676884052,9.45305603,2.617682467,1.233659364,3.311217182,1.684852797,1.57089321,NA,20.5482451
109,4th,black tea,T12,3,23.40729784,26.57924852,8.176031682,20.25048671,1.552935136,0.723699572,9.611237286,2.800051776,1.556875921,3.217678287,1.188725448,1.61683476,NA,20.71510305
109,4th,black tea,T18,1,62.13167404,26.30023815,8.753197726,36.54628071,3.590335624,1.099878265,22.92630773,7.864913465,2.429601644,6.441374902,2.077629704,3.885269417,NA,46.72497513
109,4th,black tea,T18,2,62.16973612,24.11546094,8.467803234,34.29803834,3.404454919,1.114358856,18.35794853,8.164865397,2.513739691,6.553262542,2.069709824,3.57998978,NA,42.35387462
109,4th,black tea,T18,3,69.92677203,23.68770794,8.259575249,36.8611929,3.776810682,1.212352974,20.56501058,9.323007096,2.891289332,7.290601534,2.45528044,4.052829491,NA,47.79037144
109,5th,fresh leaves,FS,1,46.00283678,14.35426688,8.203585657,11.99243028,0.506474104,0.827290837,7.533565737,11.71962151,2.849601594,23.5687251,4.965139442,6.250498008,0.653884462,58.36832669
109,5th,fresh leaves,FS,2,50.64264449,12.37160546,6.650740375,12.73770977,0.616485686,1.022507404,4.661796644,9.534550839,4.014116486,21.79911155,5.588548865,7.155478776,0.78124383,54.55735439
109,5th,fresh leaves,FS,3,60.53361633,12.18439482,7.043650794,15.55625,0.575892857,1.603670635,5.830357143,14.43948413,5.133829365,30.12400794,6.787797619,8.937996032,0.913095238,73.7702381
109,5th,fresh leaves,DP,1,60.28095258,11.85354415,6.235643564,18.40792079,0.538043478,1.633564356,8.313069307,19.72376238,5.317524752,26.81881188,7.788118812,5.433861386,0.789009901,75.81772277
109,5th,fresh leaves,DP,2,63.65461342,10.53936359,5.223189553,19.24901068,0.575286901,1.470617333,8.570637119,19.49198655,6.348535813,26.46072418,5.652156708,5.838444796,0.534527107,74.3676296
109,5th,fresh leaves,DP,3,61.01675956,9.943249547,5.358587862,19.04611265,0.582110274,1.401824673,6.92304641,22.34083697,5.454779849,29.59589449,5.770725902,5.602935343,0.540261801,77.63030543
109,5th,fresh leaves,T8,1,89.71520613,11.70970159,6.157621708,28.20979649,0.28292099,1.573822825,9.253591381,20.80556664,3.906424581,48.43425778,10.86372706,9.934158021,0.964884278,105.7364326
109,5th,fresh leaves,T8,2,94.88521535,14.94351125,9.145734597,30.18957346,0.284705766,1.696583728,9.833530806,21.1028831,4.220576619,49.8425158,11.60781991,10.92910742,1.046307267,110.2793246
109,5th,fresh leaves,T8,3,85.41019916,10.53814231,6.62418623,26.43618071,0.233478004,1.523180114,9.021799171,19.85894654,4.001775498,44.81850464,10.12615901,9.353028211,0.90905504,99.61244821
109,5th,fresh leaves,T18,1,80.6358751,8.559637693,4.309580364,28.13846002,2.41290578,1.681611243,8.466646873,10.35926366,5.288697546,25.14251781,10.07086302,11.49792162,1.485847189,73.99336896
109,5th,fresh leaves,T18,2,88.57115063,9.741138396,4.822638501,30.15434436,2.964826624,2.0200279,9.553407732,8.995117577,5.99611399,23.15464328,10.71412914,12.13680749,1.505181347,74.07542846
109,5th,fresh leaves,T18,3,89.00498606,7.321150448,3.767570778,29.93862601,2.253514156,1.729459513,9.297663829,13.00633538,5.377054049,30.94337755,10.25222728,12.34607009,1.421599683,84.37378737
109,5th,black tea,FS,1,16.23896803,13.66995995,4.772798742,12.96629324,1.531544811,0.118514151,0.214720912,0.689858491,0.259925314,0.152319182,0.008193131,0.529382862,0.090015723,2.062929766
109,5th,black tea,FS,2,21.60004452,15.01107987,5.410261529,14.75324416,2.227490517,0.149630665,0.294869235,0.789578758,0.338390896,0.198442803,0.00698359,0.660311439,0.111299661,2.549507047
109,5th,black tea,FS,3,21.08382673,14.5804905,5.575626109,15.44074147,2.287024256,0.152041018,0.243640308,0.818674818,0.343719188,0.226286728,0.007786551,0.71662394,0.113192664,2.621965214
109,5th,black tea,DP,1,23.51698667,8.003462896,2.129273084,19.44302554,3.26129666,0.222888016,0.495740668,0.912671906,0.414440079,0.467976424,0.016502947,0.457170923,0.08064833,3.068039293
109,5th,black tea,DP,2,20.81528032,7.286528259,1.84,16.31546798,2.781773399,0.186502463,0.422807882,0.925714286,0.237832512,0.291034483,0.009449803,0.371330049,0.068669951,2.513341429
109,5th,black tea,DP,3,22.70854368,10.43193177,2.699960365,18.14694808,3.001387237,0.218489893,0.555390408,0.941240587,0.113258026,0.316884661,0.011437772,0.381292113,0.072136346,2.610129806
109,5th,black tea,T8,1,45.75621248,12.22379621,3.784039409,29.31133005,7.315270936,0.373004926,0.276847291,2.089655172,0.26679803,1.628669951,0.62679803,1.226305419,0.029359606,6.517438424
109,5th,black tea,T8,2,39.70837522,10.56235248,3.309141384,24.61689471,7.180745588,0.312009716,0.216042038,1.337200079,0.254610351,1.376164981,0.505552251,1.061471346,0.051854055,5.114904819
109,5th,black tea,T8,3,44.16676846,11.77647919,3.569139466,27.89218595,8.940652819,0.338971316,0.257072206,1.432443126,0.26983185,1.540059347,0.584174085,1.15727003,0.109495549,5.689317507
109,5th,black tea,T18,1,57.59232242,13.94934846,4.090240509,32.58129597,8.561419201,0.270125224,0.332637647,2.279467303,1.099781356,2.986185649,1.266547406,3.804313258,0.118962433,12.15802027
109,5th,black tea,T18,2,57.34492843,13.0878181,4.105615764,32.11517241,8.387192118,0.263448276,0.308472906,2.198029557,1.369359606,3.181871921,1.252019704,3.705517241,0.107881773,12.38660099
109,5th,black tea,T18,3,54.56909335,13.27139603,4.070071259,31.13450119,8.263064133,0.257323832,0.311064925,2.192893903,1.336896279,3.177256532,1.212787015,3.609263658,0.102632621,12.20011876
109,6th,fresh leaves,T8,1,69.65671586,15.16384175,8.666271956,36.00700612,0.81961713,0.89836195,5.605289126,23.50700612,3.431813696,56.69577659,12.65433195,9.960824946,0.802447207,113.5558516
109,6th,fresh leaves,T8,2,68.00059276,11.52233555,6.54743946,34.44720127,0.893112346,0.864231838,6.317586344,23.51091703,3.279475983,57.00178642,12.91206828,9.897876141,0.840909091,114.6248511
109,6th,fresh leaves,T8,3,60.01747644,11.0939857,6.734669577,32.11053781,0.760369121,0.848084937,6.39184362,23.67344711,3.29996031,48.80879143,12.19210161,8.900773963,0.806906132,104.9219091
109,6th,fresh leaves,T12,1,43.94323772,8.02732997,2.072039801,22.36766169,0.412736318,0.754825871,6.990149254,24.94109453,4.351641791,29.09741294,6.564676617,5.075721393,0.600597015,78.3761194
109,6th,fresh leaves,T12,2,36.29367107,5.437856585,1.586848881,23.16102198,0.552089523,0.691126956,6.863042187,27.64993068,4.755298079,29.77460883,5.685383244,4.918696772,0.473361062,80.81144781
109,6th,fresh leaves,T12,3,42.54416911,6.515099093,1.606192934,23.44283446,0.413358476,0.77302501,7.030865423,27.35718539,4.601230647,33.05418817,6.984815403,5.624354903,0.634676459,86.06034141
109,6th,fresh leaves,T18,1,74.79003445,11.85842296,4.103756708,36.72281853,1.266746174,1.475849732,5.824190022,19.12313655,3.550089445,43.00437289,13.07155635,13.21049493,1.808984297,101.0686742
109,6th,fresh leaves,T18,2,67.44057363,11.38837902,3.853288027,35.61762942,1.352588447,1.547071757,5.878572856,19.87687388,3.626723966,43.31900859,13.42374575,12.84869079,1.808514891,102.3292025
109,6th,fresh leaves,T18,3,69.94603335,9.76743127,3.214613695,38.01507287,1.432222,1.27779996,6.502894789,18.25424236,3.672289878,32.84138551,12.38660411,11.49920144,1.714613695,88.14903174
109,6th,black tea,T8,1,33.45329261,15.0059818,4.665868741,34.88330341,4.729503291,0.671254738,0.177338919,3.690305206,2.435767006,2.73219629,1.205366048,0.846000399,0.016856174,11.77508478
109,6th,black tea,T8,2,34.94802839,12.52342655,3.815972914,33.78809002,5.151862179,0.705437164,0.183031269,4.157140012,2.462955587,2.914459271,1.38040231,0.952200757,0.018024298,12.77365067
109,6th,black tea,T8,3,29.75827064,16.14187251,4.539594111,34.1419618,4.636888181,0.63241146,0.200656586,4.689514524,2.322025468,2.690310386,1.177974532,0.851969757,0.019797055,12.58465977
109,6th,green tea,T12,1,44.22744299,10.81091091,1.80525687,24.88052569,0.556750299,0.93080446,8.436379928,24.8080446,4.894962166,32.3059538,8.883114297,5.689167662,0.84040223,86.78882915
109,6th,green tea,T12,2,47.50262004,7.526217756,1.843294024,25.58714771,0.550169898,0.906156306,8.301419149,24.95972417,4.835098941,32.53537877,8.676693984,5.820307815,0.834999001,86.86977813
109,6th,green tea,T12,3,43.99576999,10.38961188,1.695158398,24.73998805,0.535664475,0.890217175,8.51524208,26.56993425,4.843992827,32.19695158,8.60111576,5.561765292,0.761705519,87.94092449
109,6th,black tea,T18,1,28.20616144,17.95375264,4.185398846,37.53978516,3.555997613,0.417644719,0.150984683,1.910185001,1.651879849,1.864929381,0.859458922,1.228764671,0.008752735,8.09259996
109,6th,black tea,T18,2,28.56044365,16.62195285,4.324151697,38.19810379,3.826047904,0.419760479,0.156187625,1.554491018,1.615768463,2.091017964,0.954690619,1.495708583,0.016566866,8.304191617
109,6th,black tea,T18,3,29.8852055,17.2411085,3.970681458,33.95552694,3.279021395,0.280903328,0.169076862,1.025752773,1.533973851,1.496335182,0.669076862,0.928261688,0.0134479,6.116828447
109,7th,fresh leaves,FS,1,45.01723413,12.45397598,3.377302436,14.86670628,0.334521687,0.985244603,5.586452763,19.560408,4.543077837,42.19815805,8.876312141,7.811447811,0.816201228,90.37730244
109,7th,fresh leaves,FS,2,38.51409154,12.08139888,3.369803063,14.69067038,0.34981102,1.02297593,5.938587627,19.74935349,4.599065049,42.52983887,8.734434056,8.196439228,0.854286851,91.6249811
109,7th,fresh leaves,FS,3,37.69600453,8.227856023,2.420822571,15.36061991,0.422114047,0.931055037,6.023941983,18.54023445,4.344724816,40.93194914,8.85674548,7.719054242,0.844526128,88.19223127
109,7th,black tea,FS,1,15.86188804,10.06879112,2.313608289,14.58617254,1.871986451,0.318633194,0.372185694,0.958358239,0.631998406,1.134887428,0,0.768778641,0.144849572,4.329691174
109,7th,black tea,FS,2,14.04952644,13.3786078,3.54192392,12.83399721,2.641605258,0.16610237,0.416450906,0.958773153,0.618900617,0.974805816,0,0.835690102,0.157140012,4.127862976
109,7th,black tea,FS,3,13.49588362,10.56979708,2.332075472,14.32681231,2.688381331,0.152929494,0.504724926,0.875273088,0.679940417,1.199702085,0,0.87408143,0.157199603,4.443851043
