year,season,date,location,cultivar,sample_label,replication,cutting_height,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100
108,5th,43742,6-3、6-4,T12,1,5,60,10.3,5,2.06,0,147.2
108,5th,43742,6-3、6-4,T12,1,1,60,11.2,5,2.24,0,147.2
108,5th,43742,6-3、6-4,T12,1,2,60,12.1,5,2.42,0,147.2
108,5th,43742,6-3、6-4,T12,1,8,60,12.4,5,2.48,0,147.2
108,5th,43742,6-3、6-4,T12,1,7,60,13.1,5,2.62,0,147.2
108,5th,43742,6-3、6-4,T12,1,9,60,15.5,6,2.583333333,1,147.2
108,5th,43742,6-3、6-4,T12,1,4,60,15.9,6,2.65,0,147.2
108,5th,43742,6-3、6-4,T12,2,19,60,4.2,3,1.4,1,145.8
108,5th,43742,6-3、6-4,T12,2,11,60,4.3,3,1.433333333,1,145.8
108,5th,43742,6-3、6-4,T12,2,16,60,6.4,4,1.6,1,145.8
108,5th,43742,6-3、6-4,T12,2,17,60,7.8,4,1.95,0,145.8
108,5th,43742,6-3、6-4,T12,2,14,60,9.5,4,2.375,1,145.8
108,5th,43742,6-3、6-4,T12,2,20,60,10.7,4,2.675,0,145.8
108,5th,43742,6-3、6-4,T12,2,13,60,12.7,5,2.54,0,145.8
108,5th,43742,6-3、6-4,T12,2,12,60,16.1,6,2.683333333,0,145.8
108,5th,43742,6-3、6-4,T12,2,15,60,16.1,6,2.683333333,0,145.8
108,5th,43742,6-3、6-4,T12,2,18,60,18,9,2,0,145.8
108,5th,43742,6-3、6-4,T12,3,29,60,3,3,1,1,103.4
108,5th,43742,6-3、6-4,T12,3,23,60,4.1,3,1.366666667,1,103.4
108,5th,43742,6-3、6-4,T12,3,27,60,6.4,4,1.6,1,103.4
108,5th,43742,6-3、6-4,T12,3,30,60,6.4,4,1.6,1,103.4
108,5th,43742,6-3、6-4,T12,3,21,60,6.8,4,1.7,0,103.4
108,5th,43742,6-3、6-4,T12,3,28,60,7.6,4,1.9,1,103.4
108,5th,43742,6-3、6-4,T12,3,24,60,8.8,5,1.76,1,103.4
108,5th,43742,6-3、6-4,T12,3,22,60,10.2,6,1.7,0,103.4
108,5th,43742,6-3、6-4,T12,3,26,60,11.7,6,1.95,1,103.4
108,5th,43742,6-3、6-4,T12,3,25,60,17.3,7,2.471428571,1,103.4
108,5th,43775,23區,T18,1,8,59,2.7,3,0.9,1,126.1
108,5th,43775,23區,T18,1,2,59,2.8,3,0.933333333,1,126.1
108,5th,43775,23區,T18,1,1,59,7.2,6,1.2,1,126.1
108,5th,43775,23區,T18,1,6,59,7.3,6,1.216666667,1,126.1
108,5th,43775,23區,T18,1,10,59,7.3,5,1.46,1,126.1
108,5th,43775,23區,T18,1,4,59,7.6,5,1.52,1,126.1
108,5th,43775,23區,T18,1,3,59,10.3,5,2.06,1,126.1
108,5th,43775,23區,T18,1,9,59,11.5,7,1.642857143,1,126.1
108,5th,43775,23區,T18,1,5,59,12.5,7,1.785714286,1,126.1
108,5th,43775,23區,T18,1,7,59,14,7,2,0,126.1
108,5th,43775,23區,T18,2,12,59,4.2,3,1.4,1,131.6
108,5th,43775,23區,T18,2,20,59,6,4,1.5,0,131.6
108,5th,43775,23區,T18,2,17,59,6.5,4,1.625,1,131.6
108,5th,43775,23區,T18,2,19,59,8,6,1.333333333,1,131.6
108,5th,43775,23區,T18,2,16,59,8.8,5,1.76,0,131.6
108,5th,43775,23區,T18,2,15,59,9.1,5,1.82,0,131.6
108,5th,43775,23區,T18,2,13,59,9.6,6,1.6,0,131.6
108,5th,43775,23區,T18,2,11,59,10.2,6,1.7,0,131.6
108,5th,43775,23區,T18,2,14,59,10.7,5,2.14,0,131.6
108,5th,43775,23區,T18,2,18,59,12.2,6,2.033333333,0,131.6
108,5th,43775,23區,T18,3,26,59,3.8,4,0.95,1,111.9
108,5th,43775,23區,T18,3,29,59,3.8,3,1.266666667,0,111.9
108,5th,43775,23區,T18,3,21,59,4.6,4,1.15,1,111.9
108,5th,43775,23區,T18,3,25,59,4.7,4,1.175,1,111.9
108,5th,43775,23區,T18,3,30,59,5.5,5,1.1,1,111.9
108,5th,43775,23區,T18,3,23,59,6.1,5,1.22,1,111.9
108,5th,43775,23區,T18,3,28,59,6.9,5,1.38,1,111.9
108,5th,43775,23區,T18,3,22,59,7.8,4,1.95,0,111.9
108,5th,43775,23區,T18,3,27,59,8.3,5,1.66,1,111.9
108,5th,43775,23區,T18,3,24,59,17.5,7,2.5,0,111.9
108,5th,43769,10月1日,DP,1,10,60,3.7,3,1.233333333,1,98.6
108,5th,43769,10月1日,DP,1,7,60,4.6,4,1.15,1,98.6
108,5th,43769,10月1日,DP,1,1,60,4.8,3,1.6,1,98.6
108,5th,43769,10月1日,DP,1,2,60,7.1,4,1.775,1,98.6
108,5th,43769,10月1日,DP,1,8,60,7.1,5,1.42,0,98.6
108,5th,43769,10月1日,DP,1,6,60,7.4,4,1.85,1,98.6
108,5th,43769,10月1日,DP,1,4,60,7.8,4,1.95,0,98.6
108,5th,43769,10月1日,DP,1,5,60,9.1,5,1.82,1,98.6
108,5th,43769,10月1日,DP,1,3,60,12.5,5,2.5,1,98.6
108,5th,43769,10月1日,DP,1,9,60,12.6,5,2.52,1,98.6
108,5th,43769,10月1日,DP,2,15,60,3,3,1,1,92.6
108,5th,43769,10月1日,DP,2,17,60,3.5,3,1.166666667,1,92.6
108,5th,43769,10月1日,DP,2,19,60,6.5,5,1.3,1,92.6
108,5th,43769,10月1日,DP,2,12,60,7.3,4,1.825,1,92.6
108,5th,43769,10月1日,DP,2,18,60,8.8,5,1.76,1,92.6
108,5th,43769,10月1日,DP,2,13,60,9.4,5,1.88,1,92.6
108,5th,43769,10月1日,DP,2,16,60,9.6,5,1.92,0,92.6
108,5th,43769,10月1日,DP,2,11,60,10.6,5,2.12,1,92.6
108,5th,43769,10月1日,DP,2,14,60,10.7,4,2.675,0,92.6
108,5th,43769,10月1日,DP,2,20,60,11.5,5,2.3,0,92.6
108,5th,43769,10月1日,DP,3,30,60,2.2,2,1.1,1,94.1
108,5th,43769,10月1日,DP,3,28,60,4.9,4,1.225,1,94.1
108,5th,43769,10月1日,DP,3,26,60,6.4,4,1.6,1,94.1
108,5th,43769,10月1日,DP,3,23,60,6.8,5,1.36,1,94.1
108,5th,43769,10月1日,DP,3,29,60,7.2,4,1.8,1,94.1
108,5th,43769,10月1日,DP,3,24,60,9.2,4,2.3,0,94.1
108,5th,43769,10月1日,DP,3,25,60,9.2,4,2.3,0,94.1
108,5th,43769,10月1日,DP,3,22,60,10,5,2,1,94.1
108,5th,43769,10月1日,DP,3,21,60,11.1,5,2.22,1,94.1
108,5th,43769,10月1日,DP,3,27,60,14.5,6,2.416666667,0,94.1
108,6th,43817,10月2日,T8,1,6,65,1.5,3,0.5,1,59.1
108,6th,43817,10月2日,T8,1,7,65,1.8,3,0.6,1,59.1
108,6th,43817,10月2日,T8,1,9,65,2,3,0.666666667,1,59.1
108,6th,43817,10月2日,T8,1,8,65,2.1,3,0.7,0,59.1
108,6th,43817,10月2日,T8,1,3,65,2.6,4,0.65,1,59.1
108,6th,43817,10月2日,T8,1,4,65,3.2,4,0.8,1,59.1
108,6th,43817,10月2日,T8,1,10,65,3.5,4,0.875,1,59.1
108,6th,43817,10月2日,T8,1,2,65,3.8,5,0.76,1,59.1
108,6th,43817,10月2日,T8,1,1,65,3.9,4,0.975,1,59.1
108,6th,43817,10月2日,T8,1,5,65,5,4,1.25,1,59.1
108,6th,43817,10月2日,T8,2,14,65,1,2,0.5,1,58.3
108,6th,43817,10月2日,T8,2,12,65,1.5,3,0.5,1,58.3
108,6th,43817,10月2日,T8,2,18,65,1.5,3,0.5,1,58.3
108,6th,43817,10月2日,T8,2,17,65,1.6,3,0.533333333,1,58.3
108,6th,43817,10月2日,T8,2,16,65,2.4,3,0.8,1,58.3
108,6th,43817,10月2日,T8,2,13,65,3,3,1,1,58.3
108,6th,43817,10月2日,T8,2,11,65,3.2,4,0.8,1,58.3
108,6th,43817,10月2日,T8,2,20,65,4.7,5,0.94,1,58.3
108,6th,43817,10月2日,T8,2,15,65,5,4,1.25,1,58.3
108,6th,43817,10月2日,T8,2,19,65,5.2,4,1.3,1,58.3
108,6th,43817,10月2日,T8,3,22,65,1.3,3,0.433333333,1,67.3
108,6th,43817,10月2日,T8,3,24,65,1.7,2,0.85,1,67.3
108,6th,43817,10月2日,T8,3,28,65,1.9,3,0.633333333,1,67.3
108,6th,43817,10月2日,T8,3,29,65,2.1,3,0.7,1,67.3
108,6th,43817,10月2日,T8,3,30,65,2.6,4,0.65,0,67.3
108,6th,43817,10月2日,T8,3,23,65,2.7,3,0.9,1,67.3
108,6th,43817,10月2日,T8,3,27,65,2.9,4,0.725,1,67.3
108,6th,43817,10月2日,T8,3,25,65,3,2,1.5,0,67.3
108,6th,43817,10月2日,T8,3,26,65,3.3,4,0.825,1,67.3
108,6th,43817,10月2日,T8,3,21,65,4.4,4,1.1,1,67.3
108,6th,43794,6-3、6-4,T12,1,10,61,4.5,3,1.5,1,108.5
108,6th,43794,6-3、6-4,T12,1,7,61,5.6,4,1.4,1,108.5
108,6th,43794,6-3、6-4,T12,1,6,61,6.8,4,1.7,1,108.5
108,6th,43794,6-3、6-4,T12,1,4,61,6.9,4,1.725,1,108.5
108,6th,43794,6-3、6-4,T12,1,1,61,8.1,4,2.025,1,108.5
108,6th,43794,6-3、6-4,T12,1,3,61,8.6,4,2.15,1,108.5
108,6th,43794,6-3、6-4,T12,1,2,61,9.8,4,2.45,1,108.5
108,6th,43794,6-3、6-4,T12,1,9,61,10,5,2,1,108.5
108,6th,43794,6-3、6-4,T12,1,8,61,11.2,6,1.866666667,1,108.5
108,6th,43794,6-3、6-4,T12,1,5,61,13.9,6,2.316666667,1,108.5
108,6th,43794,6-3、6-4,T12,2,14,61,1.3,2,0.65,1,101.9
108,6th,43794,6-3、6-4,T12,2,18,61,1.9,2,0.95,1,101.9
108,6th,43794,6-3、6-4,T12,2,19,61,3.7,4,0.925,1,101.9
108,6th,43794,6-3、6-4,T12,2,20,61,4.4,3,1.466666667,1,101.9
108,6th,43794,6-3、6-4,T12,2,16,61,5.3,4,1.325,1,101.9
108,6th,43794,6-3、6-4,T12,2,13,61,5.5,5,1.1,1,101.9
108,6th,43794,6-3、6-4,T12,2,11,61,6,4,1.5,1,101.9
108,6th,43794,6-3、6-4,T12,2,12,61,8.8,5,1.76,1,101.9
108,6th,43794,6-3、6-4,T12,2,15,61,11.4,6,1.9,1,101.9
108,6th,43794,6-3、6-4,T12,2,17,61,13.2,6,2.2,1,101.9
108,6th,43794,6-3、6-4,T12,3,30,61,2.1,3,0.7,1,95.3
108,6th,43794,6-3、6-4,T12,3,25,61,4,3,1.333333333,1,95.3
108,6th,43794,6-3、6-4,T12,3,27,61,4.1,3,1.366666667,1,95.3
108,6th,43794,6-3、6-4,T12,3,21,61,4.9,4,1.225,1,95.3
108,6th,43794,6-3、6-4,T12,3,29,61,5.8,4,1.45,1,95.3
108,6th,43794,6-3、6-4,T12,3,23,61,6.5,4,1.625,1,95.3
108,6th,43794,6-3、6-4,T12,3,26,61,7.2,5,1.44,1,95.3
108,6th,43794,6-3、6-4,T12,3,22,61,7.7,4,1.925,1,95.3
108,6th,43794,6-3、6-4,T12,3,24,61,8.9,5,1.78,1,95.3
108,6th,43794,6-3、6-4,T12,3,28,61,12.9,5,2.58,1,95.3
108,6th,43815,3區,T17,1,10,59,1.4,3,0.466666667,1,95.8
108,6th,43815,3區,T17,1,1,59,1.7,2,0.85,1,95.8
108,6th,43815,3區,T17,1,3,59,2.6,4,0.65,1,95.8
108,6th,43815,3區,T17,1,7,59,3.7,4,0.925,1,95.8
108,6th,43815,3區,T17,1,9,59,3.8,3,1.266666667,0,95.8
108,6th,43815,3區,T17,1,8,59,4.4,4,1.1,1,95.8
108,6th,43815,3區,T17,1,6,59,6,7,0.857142857,1,95.8
108,6th,43815,3區,T17,1,4,59,6.1,6,1.016666667,1,95.8
108,6th,43815,3區,T17,1,5,59,6.9,6,1.15,1,95.8
108,6th,43815,3區,T17,1,2,59,9.2,7,1.314285714,1,95.8
108,6th,43815,3區,T17,2,17,59,4.5,3,1.5,0,93.2
108,6th,43815,3區,T17,2,18,59,5.1,4,1.275,1,93.2
108,6th,43815,3區,T17,2,19,59,5.6,4,1.4,0,93.2
108,6th,43815,3區,T17,2,14,59,7.3,4,1.825,0,93.2
108,6th,43815,3區,T17,2,20,59,7.3,5,1.46,0,93.2
108,6th,43815,3區,T17,2,12,59,8.4,5,1.68,1,93.2
108,6th,43815,3區,T17,2,11,59,10,5,2,0,93.2
108,6th,43815,3區,T17,2,13,59,10.5,5,2.1,0,93.2
108,6th,43815,3區,T17,2,16,59,11.1,5,2.22,0,93.2
108,6th,43815,3區,T17,2,15,59,19.5,7,2.785714286,0,93.2
108,6th,43815,3區,T17,3,24,59,2.7,3,0.9,1,93.2
108,6th,43815,3區,T17,3,29,59,4.8,3,1.6,0,93.2
108,6th,43815,3區,T17,3,22,59,4.9,3,1.633333333,0,93.2
108,6th,43815,3區,T17,3,27,59,5.1,4,1.275,0,93.2
108,6th,43815,3區,T17,3,26,59,6.3,4,1.575,0,93.2
108,6th,43815,3區,T17,3,28,59,6.9,4,1.725,0,93.2
108,6th,43815,3區,T17,3,21,59,7.5,5,1.5,1,102
108,6th,43815,3區,T17,3,23,59,9.7,5,1.94,0,102
108,6th,43815,3區,T17,3,30,59,12.3,5,2.46,0,102
108,6th,43815,3區,T17,3,25,59,13.2,6,2.2,0,102
108,6th,43822,"2-4,5,6",DP,1,4,65,1.6,2,0.8,1,60.7
108,6th,43822,"2-4,5,6",DP,1,1,65,3.1,4,0.775,1,60.7
108,6th,43822,"2-4,5,6",DP,1,9,65,3.2,3,1.066666667,0,60.7
108,6th,43822,"2-4,5,6",DP,1,8,65,4.1,3,1.366666667,1,60.7
108,6th,43822,"2-4,5,6",DP,1,3,65,4.9,4,1.225,1,60.7
108,6th,43822,"2-4,5,6",DP,1,6,65,5.3,3,1.766666667,1,60.7
108,6th,43822,"2-4,5,6",DP,1,2,65,6,4,1.5,1,60.7
108,6th,43822,"2-4,5,6",DP,1,5,65,6.1,5,1.22,1,60.7
108,6th,43822,"2-4,5,6",DP,1,10,65,6.1,3,2.033333333,1,60.7
108,6th,43822,"2-4,5,6",DP,1,7,65,7.2,4,1.8,1,60.7
108,6th,43822,"2-4,5,6",DP,2,16,65,2.4,4,0.6,1,61.5
108,6th,43822,"2-4,5,6",DP,2,20,65,2.7,2,1.35,1,61.5
108,6th,43822,"2-4,5,6",DP,2,18,65,3,3,1,1,61.5
108,6th,43822,"2-4,5,6",DP,2,12,65,4.3,3,1.433333333,1,61.5
108,6th,43822,"2-4,5,6",DP,2,11,65,4.5,3,1.5,1,61.5
108,6th,43822,"2-4,5,6",DP,2,15,65,5.5,3,1.833333333,1,61.5
108,6th,43822,"2-4,5,6",DP,2,14,65,8,4,2,1,61.5
108,6th,43822,"2-4,5,6",DP,2,17,65,8.5,4,2.125,1,61.5
108,6th,43822,"2-4,5,6",DP,2,19,65,9.3,5,1.86,1,61.5
108,6th,43822,"2-4,5,6",DP,2,13,65,11.4,4,2.85,1,61.5
108,6th,43822,"2-4,5,6",DP,3,28,65,2.3,2,1.15,1,61.5
108,6th,43822,"2-4,5,6",DP,3,23,65,3.6,3,1.2,1,61.5
108,6th,43822,"2-4,5,6",DP,3,29,65,6.2,4,1.55,1,61.5
108,6th,43822,"2-4,5,6",DP,3,21,65,7.3,4,1.825,1,79.8
108,6th,43822,"2-4,5,6",DP,3,25,65,7.5,5,1.5,1,79.8
108,6th,43822,"2-4,5,6",DP,3,26,65,8.5,4,2.125,1,79.8
108,6th,43822,"2-4,5,6",DP,3,27,65,10,4,2.5,1,79.8
108,6th,43822,"2-4,5,6",DP,3,30,65,10.5,5,2.1,1,79.8
108,6th,43822,"2-4,5,6",DP,3,24,65,12.3,5,2.46,1,79.8
108,6th,43822,"2-4,5,6",DP,3,22,65,13.3,6,2.216666667,0,79.8
109,1st,43886,6區,T12,1,1,53,6.1,4,1.525,1,118
109,1st,43886,6區,T12,1,2,53,3.3,3,1.1,1,118
109,1st,43886,6區,T12,1,3,53,18.8,6,3.133333333,0,118
109,1st,43886,6區,T12,1,4,53,4.2,4,1.05,1,118
109,1st,43886,6區,T12,1,5,53,7.8,5,1.56,1,118
109,1st,43886,6區,T12,1,6,53,1,2,0.5,1,118
109,1st,43886,6區,T12,1,7,53,11,5,2.2,0,118
109,1st,43886,6區,T12,1,8,53,4.7,5,0.94,1,118
109,1st,43886,6區,T12,1,9,53,13.8,6,2.3,0,118
109,1st,43886,6區,T12,1,10,53,3.4,3,1.133333333,1,118
109,1st,43886,6區,T12,2,11,53,10,5,2,1,121.7
109,1st,43886,6區,T12,2,12,53,7.8,5,1.56,0,121.7
109,1st,43886,6區,T12,2,13,53,12.1,5,2.42,0,121.7
109,1st,43886,6區,T12,2,14,53,3.6,4,0.9,1,121.7
109,1st,43886,6區,T12,2,15,53,7.3,4,1.825,0,121.7
109,1st,43886,6區,T12,2,16,53,2.5,3,0.833333333,1,121.7
109,1st,43886,6區,T12,2,17,53,7.6,5,1.52,1,121.7
109,1st,43886,6區,T12,2,18,53,7.1,5,1.42,0,121.7
109,1st,43886,6區,T12,2,19,53,5.6,4,1.4,1,121.7
109,1st,43886,6區,T12,2,20,53,6.7,4,1.675,1,121.7
109,1st,43886,6區,T12,3,21,53,6.8,4,1.7,1,106.6
109,1st,43886,6區,T12,3,22,53,20,6,3.333333333,0,106.6
109,1st,43886,6區,T12,3,23,53,9,6,1.5,1,106.6
109,1st,43886,6區,T12,3,24,53,11.2,6,1.866666667,1,106.6
109,1st,43886,6區,T12,3,25,53,12.3,5,2.46,0,106.6
109,1st,43886,6區,T12,3,26,53,7.4,5,1.48,1,106.6
109,1st,43886,6區,T12,3,27,53,6.7,4,1.675,1,106.6
109,1st,43886,6區,T12,3,28,53,10.8,5,2.16,0,106.6
109,1st,43886,6區,T12,3,29,53,4.8,3,1.6,1,106.6
109,1st,43886,6區,T12,3,30,53,3.5,3,1.166666667,1,106.6
109,1st,43901,10月1日,DP,1,1,55,1.2,2,0.6,1,142.1
109,1st,43901,10月1日,DP,1,2,55,4.8,4,1.2,1,142.1
109,1st,43901,10月1日,DP,1,3,55,7.5,4,1.875,1,142.1
109,1st,43901,10月1日,DP,1,4,55,10.2,3,3.4,0,142.1
109,1st,43901,10月1日,DP,1,5,55,12,4,3,0,142.1
109,1st,43901,10月1日,DP,1,6,55,11.8,4,2.95,0,142.1
109,1st,43901,10月1日,DP,1,7,55,6.8,3,2.266666667,1,142.1
109,1st,43901,10月1日,DP,1,8,55,15.7,6,2.616666667,0,142.1
109,1st,43901,10月1日,DP,1,9,55,8.2,4,2.05,1,142.1
109,1st,43901,10月1日,DP,1,10,55,3.7,3,1.233333333,1,142.1
109,1st,43901,10月1日,DP,2,11,55,13.6,4,3.4,0,131.8
109,1st,43901,10月1日,DP,2,12,55,6.9,4,1.725,1,131.8
109,1st,43901,10月1日,DP,2,13,55,15.8,5,3.16,0,131.8
109,1st,43901,10月1日,DP,2,14,55,8.4,4,2.1,1,131.8
109,1st,43901,10月1日,DP,2,15,55,6.9,4,1.725,1,131.8
109,1st,43901,10月1日,DP,2,16,55,14.3,6,2.383333333,0,131.8
109,1st,43901,10月1日,DP,2,17,55,10.7,4,2.675,0,131.8
109,1st,43901,10月1日,DP,2,18,55,19,6,3.166666667,0,131.8
109,1st,43901,10月1日,DP,2,19,55,8,4,2,1,131.8
109,1st,43901,10月1日,DP,2,20,55,6,3,2,1,131.8
109,1st,43901,10月1日,DP,3,21,55,11.3,5,2.26,1,123.2
109,1st,43901,10月1日,DP,3,22,55,7.9,5,1.58,1,123.2
109,1st,43901,10月1日,DP,3,23,55,16.8,6,2.8,0,123.2
109,1st,43901,10月1日,DP,3,24,55,11.4,4,2.85,0,123.2
109,1st,43901,10月1日,DP,3,25,55,8.9,4,2.225,0,123.2
109,1st,43901,10月1日,DP,3,26,55,17.3,5,3.46,0,123.2
109,1st,43901,10月1日,DP,3,27,55,9.8,5,1.96,1,123.2
109,1st,43901,10月1日,DP,3,28,55,3.2,3,1.066666667,1,123.2
109,1st,43901,10月1日,DP,3,29,55,7,4,1.75,1,123.2
109,1st,43901,10月1日,DP,3,30,55,4,3,1.333333333,1,123.2
109,2nd,43929,6區,T12,1,1,56,10.2,4,2.55,0,88.1
109,2nd,43929,6區,T12,1,2,56,9,4,2.25,0,88.1
109,2nd,43929,6區,T12,1,3,56,8.9,3,2.966666667,0,88.1
109,2nd,43929,6區,T12,1,4,56,13.3,4,3.325,0,88.1
109,2nd,43929,6區,T12,1,5,56,8.2,3,2.733333333,0,88.1
109,2nd,43929,6區,T12,1,6,56,13.7,4,3.425,0,88.1
109,2nd,43929,6區,T12,1,7,56,3.6,3,1.2,0,88.1
109,2nd,43929,6區,T12,1,8,56,6.1,3,2.033333333,0,88.1
109,2nd,43929,6區,T12,1,9,56,3,3,1,0,88.1
109,2nd,43929,6區,T12,1,10,56,9.5,4,2.375,0,88.1
109,2nd,43929,6區,T12,2,11,56,7.8,3,2.6,0,93.7
109,2nd,43929,6區,T12,2,12,56,9.3,5,1.86,0,93.7
109,2nd,43929,6區,T12,2,13,56,6.7,3,2.233333333,0,93.7
109,2nd,43929,6區,T12,2,14,56,10.7,4,2.675,0,93.7
109,2nd,43929,6區,T12,2,15,56,6.1,3,2.033333333,0,93.7
109,2nd,43929,6區,T12,2,16,56,3.8,2,1.9,0,93.7
109,2nd,43929,6區,T12,2,17,56,7.5,4,1.875,0,93.7
109,2nd,43929,6區,T12,2,18,56,5.2,3,1.733333333,0,93.7
109,2nd,43929,6區,T12,2,19,56,4.3,2,2.15,0,93.7
109,2nd,43929,6區,T12,2,20,56,8.5,3,2.833333333,0,93.7
109,2nd,43929,6區,T12,3,21,56,6.9,3,2.3,0,94.5
109,2nd,43929,6區,T12,3,22,56,12,4,3,0,94.5
109,2nd,43929,6區,T12,3,23,56,14.7,4,3.675,0,94.5
109,2nd,43929,6區,T12,3,24,56,5.4,3,1.8,0,94.5
109,2nd,43929,6區,T12,3,25,56,6.1,3,2.033333333,0,94.5
109,2nd,43929,6區,T12,3,26,56,6,4,1.5,1,94.5
109,2nd,43929,6區,T12,3,27,56,9,3,3,0,94.5
109,2nd,43929,6區,T12,3,28,56,13.1,4,3.275,0,94.5
109,2nd,43929,6區,T12,3,29,56,5.6,3,1.866666667,1,94.5
109,2nd,43929,6區,T12,3,30,56,5.3,2,2.65,0,94.5
109,2nd,43940,5區,FS,1,1,58,8.6,3,2.866666667,0,98.6
