year,season,date,location,cultivar,sample_label,replication,cutting_height,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100
109,4th,44042,"2-4,5,6",DP,1,3,56,9.1,4,2.275,0,54.7
109,4th,44042,"2-4,5,6",DP,1,4,56,3.3,2,1.65,0,54.7
109,4th,44042,"2-4,5,6",DP,1,5,56,5.6,4,1.4,0,54.7
109,4th,44042,"2-4,5,6",DP,1,6,56,6.5,4,1.625,0,54.7
109,4th,44042,"2-4,5,6",DP,1,7,56,2.5,3,0.833333333,0,54.7
109,4th,44042,"2-4,5,6",DP,1,8,56,4.7,3,1.566666667,0,54.7
109,4th,44042,"2-4,5,6",DP,1,9,56,5.2,3,1.733333333,0,54.7
109,4th,44042,"2-4,5,6",DP,1,10,56,2.3,2,1.15,0,54.7
109,4th,44042,"2-4,5,6",DP,2,11,56,10.2,4,2.55,0,62.5
109,4th,44042,"2-4,5,6",DP,2,12,56,5,3,1.666666667,0,62.5
109,4th,44042,"2-4,5,6",DP,2,13,56,9,4,2.25,0,62.5
109,4th,44042,"2-4,5,6",DP,2,14,56,12,4,3,0,62.5
109,4th,44042,"2-4,5,6",DP,2,15,56,6.6,4,1.65,0,62.5
109,4th,44042,"2-4,5,6",DP,2,16,56,3.5,2,1.75,0,62.5
109,4th,44042,"2-4,5,6",DP,2,17,56,13,5,2.6,0,62.5
109,4th,44042,"2-4,5,6",DP,2,18,56,5.8,4,1.45,0,62.5
109,4th,44042,"2-4,5,6",DP,2,19,56,5.2,3,1.733333333,0,62.5
109,4th,44042,"2-4,5,6",DP,2,20,56,8.7,4,2.175,0,62.5
109,4th,44042,"2-4,5,6",DP,3,21,56,9.3,5,1.86,0,51.4
109,4th,44042,"2-4,5,6",DP,3,22,56,7,4,1.75,0,51.4
109,4th,44042,"2-4,5,6",DP,3,23,56,4,3,1.333333333,0,51.4
109,4th,44042,"2-4,5,6",DP,3,24,56,4.9,3,1.633333333,0,51.4
109,4th,44042,"2-4,5,6",DP,3,25,56,5.2,4,1.3,0,51.4
109,4th,44042,"2-4,5,6",DP,3,26,56,6.3,4,1.575,0,51.4
109,4th,44042,"2-4,5,6",DP,3,27,56,8.7,4,2.175,0,51.4
109,4th,44042,"2-4,5,6",DP,3,28,56,3,2,1.5,0,51.4
109,4th,44042,"2-4,5,6",DP,3,29,56,10.8,4,2.7,1,51.4
109,4th,44042,"2-4,5,6",DP,3,30,56,6,3,2,0,51.4
109,4th,8/11、8/12,12區,T18,1,1,63,8.8,5,1.76,0,104.2
109,4th,8/11、8/12,12區,T18,1,2,63,2.9,3,0.966666667,0,104.2
109,4th,8/11、8/12,12區,T18,1,3,63,4.8,3,1.6,0,104.2
109,4th,8/11、8/12,12區,T18,1,4,63,6,4,1.5,0,104.2
109,4th,8/11、8/12,12區,T18,1,5,63,10.5,5,2.1,0,104.2
109,4th,8/11、8/12,12區,T18,1,6,63,1.6,2,0.8,1,104.2
109,4th,8/11、8/12,12區,T18,1,7,63,5.6,4,1.4,0,104.2
109,4th,8/11、8/12,12區,T18,1,8,63,7.5,4,1.875,0,104.2
109,4th,8/11、8/12,12區,T18,1,9,63,3.1,2,1.55,0,104.2
109,4th,8/11、8/12,12區,T18,1,10,63,5.4,4,1.35,0,104.2
109,4th,8/11、8/12,12區,T18,2,11,63,7.5,5,1.5,1,114
109,4th,8/11、8/12,12區,T18,2,12,63,12,5,2.4,0,114
109,4th,8/11、8/12,12區,T18,2,13,63,6.7,4,1.675,0,114
109,4th,8/11、8/12,12區,T18,2,14,63,9.5,5,1.9,1,114
109,4th,8/11、8/12,12區,T18,2,15,63,10.7,5,2.14,0,114
109,4th,8/11、8/12,12區,T18,2,16,63,6.7,4,1.675,0,114
109,4th,8/11、8/12,12區,T18,2,17,63,8.1,5,1.62,0,114
109,4th,8/11、8/12,12區,T18,2,18,63,5.1,3,1.7,0,114
109,4th,8/11、8/12,12區,T18,2,19,63,8.2,5,1.64,0,114
109,4th,8/11、8/12,12區,T18,2,20,63,6.7,4,1.675,1,114
109,4th,8/11、8/12,12區,T18,3,21,63,11.7,6,1.95,0,99.3
109,4th,8/11、8/12,12區,T18,3,22,63,5,4,1.25,1,99.3
109,4th,8/11、8/12,12區,T18,3,23,63,8,4,2,0,99.3
109,4th,8/11、8/12,12區,T18,3,24,63,13.2,6,2.2,0,99.3
109,4th,8/11、8/12,12區,T18,3,25,63,5.7,3,1.9,0,99.3
109,4th,8/11、8/12,12區,T18,3,26,63,5.8,4,1.45,0,99.3
109,4th,8/11、8/12,12區,T18,3,27,63,15.6,5,3.12,0,99.3
109,4th,8/11、8/12,12區,T18,3,28,63,5.4,3,1.8,0,99.3
109,4th,8/11、8/12,12區,T18,3,29,63,3.8,4,0.95,1,99.3
109,4th,8/11、8/12,12區,T18,3,30,63,6,4,1.5,1,99.3
109,5th,44084,5區,FS,1,1,58,7.4,4,1.85,0,106.6
109,5th,44084,5區,FS,1,2,58,7,5,1.4,0,106.6
109,5th,44084,5區,FS,1,3,58,6.3,5,1.26,1,106.6
109,5th,44084,5區,FS,1,4,58,4.2,4,1.05,1,106.6
109,5th,44084,5區,FS,1,5,58,9.1,5,1.82,0,106.6
109,5th,44084,5區,FS,1,6,58,13,6,2.166666667,1,106.6
109,5th,44084,5區,FS,1,7,58,4,4,1,1,106.6
109,5th,44084,5區,FS,1,8,58,16.2,7,2.314285714,0,106.6
109,5th,44084,5區,FS,1,9,58,11.5,6,1.916666667,1,106.6
109,5th,44084,5區,FS,1,10,58,9.2,4,2.3,0,106.6
109,5th,44084,5區,FS,2,11,58,3.8,3,1.266666667,1,121.9
109,5th,44084,5區,FS,2,12,58,3.3,3,1.1,1,121.9
109,5th,44084,5區,FS,2,13,58,11.2,5,2.24,0,121.9
109,5th,44084,5區,FS,2,14,58,5.8,4,1.45,0,121.9
109,5th,44084,5區,FS,2,15,58,8.8,5,1.76,0,121.9
109,5th,44084,5區,FS,2,16,58,10.7,5,2.14,0,121.9
109,5th,44084,5區,FS,2,17,58,10.7,5,2.14,0,121.9
109,5th,44084,5區,FS,2,18,58,9.2,5,1.84,0,121.9
109,5th,44084,5區,FS,2,19,58,2.9,3,0.966666667,0,121.9
109,5th,44084,5區,FS,2,20,58,6.9,5,1.38,1,121.9
109,5th,44084,5區,FS,3,21,58,4.2,3,1.4,1,116
109,5th,44084,5區,FS,3,22,58,7.1,5,1.42,1,116
109,5th,44084,5區,FS,3,23,58,11.4,7,1.628571429,0,116
109,5th,44084,5區,FS,3,24,58,4.5,4,1.125,1,116
109,5th,44084,5區,FS,3,25,58,4.3,3,1.433333333,0,116
109,5th,44084,5區,FS,3,26,58,9.8,5,1.96,0,116
109,5th,44084,5區,FS,3,27,58,11.1,6,1.85,0,116
109,5th,44084,5區,FS,3,28,58,3.5,3,1.166666667,1,116
109,5th,44084,5區,FS,3,29,58,9.8,6,1.633333333,1,116
109,5th,44084,5區,FS,3,30,58,4.4,4,1.1,1,116
109,5th,44088,10月1日,DP,1,1,59,7.5,4,1.875,1,98.2
109,5th,44088,10月1日,DP,1,2,59,13.1,5,2.62,0,98.2
109,5th,44088,10月1日,DP,1,3,59,10.4,5,2.08,0,98.2
109,5th,44088,10月1日,DP,1,4,59,8.2,4,2.05,0,98.2
109,5th,44088,10月1日,DP,1,5,59,7.7,3,2.566666667,0,98.2
109,5th,44088,10月1日,DP,1,6,59,3.7,2,1.85,1,98.2
109,5th,44088,10月1日,DP,1,7,59,9.1,4,2.275,0,98.2
109,5th,44088,10月1日,DP,1,8,59,9.9,4,2.475,0,98.2
109,5th,44088,10月1日,DP,1,9,59,12.4,6,2.066666667,0,98.2
109,5th,44088,10月1日,DP,1,10,59,6.1,4,1.525,1,98.2
109,5th,44088,10月1日,DP,2,11,59,11.9,5,2.38,0,100.6
109,5th,44088,10月1日,DP,2,12,59,13.1,5,2.62,0,100.6
109,5th,44088,10月1日,DP,2,13,59,1.7,2,0.85,1,100.6
109,5th,44088,10月1日,DP,2,14,59,7.7,4,1.925,1,100.6
109,5th,44088,10月1日,DP,2,15,59,3.9,2,1.95,1,100.6
109,5th,44088,10月1日,DP,2,16,59,20.6,7,2.942857143,0,100.6
109,5th,44088,10月1日,DP,2,17,59,7.7,4,1.925,0,100.6
109,5th,44088,10月1日,DP,2,18,59,11,6,1.833333333,0,100.6
109,5th,44088,10月1日,DP,2,19,59,4.5,3,1.5,1,100.6
109,5th,44088,10月1日,DP,2,20,59,8.8,4,2.2,0,100.6
109,5th,44088,10月1日,DP,3,21,59,6.1,3,2.033333333,1,92.5
109,5th,44088,10月1日,DP,3,22,59,6.6,4,1.65,1,92.5
109,5th,44088,10月1日,DP,3,23,59,5.3,3,1.766666667,1,92.5
109,5th,44088,10月1日,DP,3,24,59,6.3,3,2.1,0,92.5
109,5th,44088,10月1日,DP,3,25,59,19.2,6,3.2,0,92.5
109,5th,44088,10月1日,DP,3,26,59,11.5,6,1.916666667,0,92.5
109,5th,44088,10月1日,DP,3,27,59,6.5,4,1.625,1,92.5
109,5th,44088,10月1日,DP,3,28,59,6.4,4,1.6,0,92.5
109,5th,44088,10月1日,DP,3,29,59,12.2,5,2.44,0,92.5
109,5th,44088,10月1日,DP,3,30,59,9,5,1.8,0,92.5
109,5th,44116,"10-2,10-3",T8,1,1,65,1.5,2,0.75,0,84
109,5th,44116,"10-2,10-3",T8,1,2,65,1.4,3,0.466666667,1,84
109,5th,44116,"10-2,10-3",T8,1,3,65,7.2,4,1.8,0,84
109,5th,44116,"10-2,10-3",T8,1,4,65,3.9,3,1.3,0,84
109,5th,44116,"10-2,10-3",T8,1,5,65,2,2,1,1,84
109,5th,44116,"10-2,10-3",T8,1,6,65,2.2,3,0.733333333,0,84
109,5th,44116,"10-2,10-3",T8,1,7,65,2,3,0.666666667,1,84
109,5th,44116,"10-2,10-3",T8,1,8,65,5.4,4,1.35,0,84
109,5th,44116,"10-2,10-3",T8,1,9,65,2.8,3,0.933333333,0,84
109,5th,44116,"10-2,10-3",T8,1,10,65,8.2,5,1.64,0,84
109,5th,44116,"10-2,10-3",T8,2,11,65,6,4,1.5,0,90
109,5th,44116,"10-2,10-3",T8,2,12,65,4.8,3,1.6,0,90
109,5th,44116,"10-2,10-3",T8,2,13,65,3.3,4,0.825,1,90
109,5th,44116,"10-2,10-3",T8,2,14,65,3.7,4,0.925,1,90
109,5th,44116,"10-2,10-3",T8,2,15,65,2.3,3,0.766666667,0,90
109,5th,44116,"10-2,10-3",T8,2,16,65,2.8,3,0.933333333,1,90
109,5th,44116,"10-2,10-3",T8,2,17,65,6,4,1.5,1,90
109,5th,44116,"10-2,10-3",T8,2,18,65,2.7,3,0.9,0,90
109,5th,44116,"10-2,10-3",T8,2,19,65,6.7,4,1.675,0,90
109,5th,44116,"10-2,10-3",T8,2,20,65,6.5,5,1.3,0,90
109,5th,44116,"10-2,10-3",T8,3,21,65,5.9,4,1.475,0,107.5
109,5th,44116,"10-2,10-3",T8,3,22,65,3,2,1.5,0,107.5
109,5th,44116,"10-2,10-3",T8,3,23,65,3.3,4,0.825,0,107.5
109,5th,44116,"10-2,10-3",T8,3,24,65,1.8,3,0.6,1,107.5
109,5th,44116,"10-2,10-3",T8,3,25,65,7.7,6,1.283333333,0,107.5
109,5th,44116,"10-2,10-3",T8,3,26,65,3.7,4,0.925,0,107.5
109,5th,44116,"10-2,10-3",T8,3,27,65,3.6,4,0.9,1,107.5
109,5th,44116,"10-2,10-3",T8,3,28,65,2.2,3,0.733333333,0,107.5
109,5th,44116,"10-2,10-3",T8,3,29,65,4.4,5,0.88,0,107.5
109,5th,44116,"10-2,10-3",T8,3,30,65,10.4,5,2.08,0,107.5
109,5th,44130,23區,T18,1,1,64,5.2,4,1.3,0,83.8
109,5th,44130,23區,T18,1,2,64,3.3,3,1.1,0,83.8
109,5th,44130,23區,T18,1,3,64,3.3,4,0.825,0,83.8
109,5th,44130,23區,T18,1,4,64,5.6,4,1.4,0,83.8
109,5th,44130,23區,T18,1,5,64,3,3,1,0,83.8
109,5th,44130,23區,T18,1,6,64,3.6,4,0.9,0,83.8
109,5th,44130,23區,T18,1,7,64,9.9,5,1.98,0,83.8
109,5th,44130,23區,T18,1,8,64,3.7,4,0.925,1,83.8
109,5th,44130,23區,T18,1,9,64,6,4,1.5,0,83.8
109,5th,44130,23區,T18,1,10,64,1,3,0.333333333,1,83.8
109,5th,44130,23區,T18,2,11,64,2.5,3,0.833333333,0,73.7
109,5th,44130,23區,T18,2,12,64,3.1,4,0.775,1,73.7
109,5th,44130,23區,T18,2,13,64,2.5,3,0.833333333,1,73.7
109,5th,44130,23區,T18,2,14,64,5.2,4,1.3,0,73.7
109,5th,44130,23區,T18,2,15,64,8.6,4,2.15,0,73.7
109,5th,44130,23區,T18,2,16,64,1.5,3,0.5,1,73.7
109,5th,44130,23區,T18,2,17,64,3.7,4,0.925,0,73.7
109,5th,44130,23區,T18,2,18,64,2.9,3,0.966666667,1,73.7
109,5th,44130,23區,T18,2,19,64,3.3,3,1.1,0,73.7
109,5th,44130,23區,T18,2,20,64,2.1,3,0.7,1,73.7
109,5th,44130,23區,T18,3,21,64,6.1,4,1.525,0,73.5
109,5th,44130,23區,T18,3,22,64,1.3,2,0.65,0,73.5
109,5th,44130,23區,T18,3,23,64,4.6,3,1.533333333,0,73.5
109,5th,44130,23區,T18,3,24,64,3,3,1,0,73.5
109,5th,44130,23區,T18,3,25,64,4.7,4,1.175,0,73.5
109,5th,44130,23區,T18,3,26,64,4.7,4,1.175,0,73.5
109,5th,44130,23區,T18,3,27,64,9,4,2.25,0,73.5
109,5th,44130,23區,T18,3,28,64,3.3,4,0.825,1,73.5
109,5th,44130,23區,T18,3,29,64,4,5,0.8,1,73.5
109,5th,44130,23區,T18,3,30,64,3.8,5,0.76,0,73.5
109,6th,44139,9月1日,T12,1,1,57,12.9,6,2.15,0,106.1
109,6th,44139,9月1日,T12,1,2,57,8.7,4,2.175,1,106.1
109,6th,44139,9月1日,T12,1,3,57,13.1,5,2.62,1,106.1
109,6th,44139,9月1日,T12,1,4,57,10.1,5,2.02,0,106.1
109,6th,44139,9月1日,T12,1,5,57,19.8,6,3.3,0,106.1
109,6th,44139,9月1日,T12,1,6,57,13.8,6,2.3,1,106.1
109,6th,44139,9月1日,T12,1,7,57,12.7,6,2.116666667,0,106.1
109,6th,44139,9月1日,T12,1,8,57,16.7,5,3.34,0,106.1
109,6th,44139,9月1日,T12,1,9,57,10.9,7,1.557142857,1,106.1
109,6th,44139,9月1日,T12,1,10,57,9.6,5,1.92,1,106.1
109,6th,44139,9月1日,T12,2,11,57,6.7,4,1.675,1,70.3
109,6th,44139,9月1日,T12,2,12,57,8.5,6,1.416666667,1,70.3
109,6th,44139,9月1日,T12,2,13,57,13.3,5,2.66,1,70.3
109,6th,44139,9月1日,T12,2,14,57,11.7,5,2.34,1,70.3
109,6th,44139,9月1日,T12,2,15,57,10.5,5,2.1,1,70.3
109,6th,44139,9月1日,T12,2,16,57,11.9,5,2.38,1,70.3
109,6th,44139,9月1日,T12,2,17,57,13.1,5,2.62,0,70.3
109,6th,44139,9月1日,T12,2,18,57,8,5,1.6,1,70.3
109,6th,44139,9月1日,T12,2,19,57,8.4,4,2.1,1,70.3
109,6th,44139,9月1日,T12,2,20,57,6.9,5,1.38,1,70.3
109,6th,44139,9月1日,T12,3,21,57,11.5,5,2.3,0,87
109,6th,44139,9月1日,T12,3,22,57,9,4,2.25,1,87
109,6th,44139,9月1日,T12,3,23,57,13.6,8,1.7,0,87
109,6th,44139,9月1日,T12,3,24,57,11.2,5,2.24,1,87
109,6th,44139,9月1日,T12,3,25,57,10.1,6,1.683333333,0,87
109,6th,44139,9月1日,T12,3,26,57,9,4,2.25,1,87
109,6th,44139,9月1日,T12,3,27,57,12.8,7,1.828571429,0,87
109,6th,44139,9月1日,T12,3,28,57,12.3,6,2.05,1,87
109,6th,44139,9月1日,T12,3,29,57,11.5,5,2.3,1,87
109,6th,44139,9月1日,T12,3,30,57,9.8,6,1.633333333,1,87
109,6th,44159,12區,T18,1,1,64,5.4,5,1.08,0,31.2
109,6th,44159,12區,T18,1,2,64,6.3,4,1.575,0,31.2
109,6th,44159,12區,T18,1,3,64,5.3,5,1.06,0,31.2
109,6th,44159,12區,T18,1,4,64,4.8,5,0.96,1,31.2
109,6th,44159,12區,T18,1,5,64,2.4,4,0.6,1,31.2
109,6th,44159,12區,T18,1,6,64,4.5,4,1.125,1,31.2
109,6th,44159,12區,T18,1,7,64,4.7,4,1.175,0,31.2
109,6th,44159,12區,T18,1,8,64,4.1,4,1.025,1,31.2
109,6th,44159,12區,T18,1,9,64,4.8,4,1.2,0,31.2
109,6th,44159,12區,T18,1,10,64,2.7,5,0.54,1,31.2
109,6th,44159,12區,T18,2,11,64,4.4,5,0.88,0,33.4
109,6th,44159,12區,T18,2,12,64,3.8,4,0.95,0,33.4
109,6th,44159,12區,T18,2,13,64,5.2,4,1.3,0,33.4
109,6th,44159,12區,T18,2,14,64,5.1,4,1.275,0,33.4
109,6th,44159,12區,T18,2,15,64,3.7,3,1.233333333,0,33.4
109,6th,44159,12區,T18,2,16,64,4.1,4,1.025,0,33.4
109,6th,44159,12區,T18,2,17,64,3.2,5,0.64,1,33.4
109,6th,44159,12區,T18,2,18,64,4,4,1,1,33.4
109,6th,44159,12區,T18,2,19,64,3.6,4,0.9,1,33.4
109,6th,44159,12區,T18,2,20,64,3.6,4,0.9,0,33.4
109,6th,44159,12區,T18,3,21,64,5.5,5,1.1,0,32
109,6th,44159,12區,T18,3,22,64,4.3,5,0.86,0,32
109,6th,44159,12區,T18,3,23,64,7.7,4,1.925,0,32
109,6th,44159,12區,T18,3,24,64,7.6,4,1.9,0,32
109,6th,44159,12區,T18,3,25,64,5.1,4,1.275,1,32
109,6th,44159,12區,T18,3,26,64,6,5,1.2,0,32
109,6th,44159,12區,T18,3,27,64,3,3,1,1,32
109,6th,44159,12區,T18,3,28,64,4.8,4,1.2,0,32
109,6th,44159,12區,T18,3,29,64,6.7,4,1.675,0,32
109,6th,44159,12區,T18,3,30,64,4.5,4,1.125,0,32
109,6th,44165,11月2日,T8,1,1,71,8.7,5,1.74,1,67.2
109,6th,44165,11月2日,T8,1,2,71,8.8,5,1.76,1,67.2
109,6th,44165,11月2日,T8,1,3,71,9.9,5,1.98,0,67.2
109,6th,44165,11月2日,T8,1,4,71,8,5,1.6,0,67.2
109,6th,44165,11月2日,T8,1,5,71,8.6,4,2.15,0,67.2
109,6th,44165,11月2日,T8,1,6,71,9.3,5,1.86,0,67.2
109,6th,44165,11月2日,T8,1,7,71,8.5,4,2.125,0,67.2
109,6th,44165,11月2日,T8,1,8,71,9.9,5,1.98,1,67.2
109,6th,44165,11月2日,T8,1,9,71,8.9,4,2.225,0,67.2
109,6th,44165,11月2日,T8,1,10,71,8.6,7,1.228571429,1,67.2
109,6th,44165,11月2日,T8,2,11,71,7.4,4,1.85,1,80.3
109,6th,44165,11月2日,T8,2,12,71,8.7,4,2.175,1,80.3
109,6th,44165,11月2日,T8,2,13,71,11.1,5,2.22,0,80.3
109,6th,44165,11月2日,T8,2,14,71,11.3,5,2.26,1,80.3
109,6th,44165,11月2日,T8,2,15,71,8.8,5,1.76,1,80.3
109,6th,44165,11月2日,T8,2,16,71,7.4,5,1.48,1,80.3
109,6th,44165,11月2日,T8,2,17,71,7.1,5,1.42,1,80.3
109,6th,44165,11月2日,T8,2,18,71,7.9,4,1.975,1,80.3
109,6th,44165,11月2日,T8,2,19,71,5.6,4,1.4,1,80.3
109,6th,44165,11月2日,T8,2,20,71,8,4,2,0,80.3
109,6th,44165,11月2日,T8,3,21,71,7.7,5,1.54,0,65.5
109,6th,44165,11月2日,T8,3,22,71,5.6,3,1.866666667,1,65.5
109,6th,44165,11月2日,T8,3,23,71,6.8,4,1.7,0,65.5
109,6th,44165,11月2日,T8,3,24,71,6.6,4,1.65,1,65.5
109,6th,44165,11月2日,T8,3,25,71,5.8,4,1.45,1,65.5
109,6th,44165,11月2日,T8,3,26,71,5.7,4,1.425,0,65.5
109,6th,44165,11月2日,T8,3,27,71,7.4,4,1.85,0,65.5
109,6th,44165,11月2日,T8,3,28,71,6.6,3,2.2,0,65.5
109,6th,44165,11月2日,T8,3,29,71,7.4,5,1.48,0,65.5
109,6th,44165,11月2日,T8,3,30,71,7.2,5,1.44,0,65.5
109,7th,44181,"5-1,5-2",FS,1,1,61,7.5,4,1.875,1,143.8
109,7th,44181,"5-1,5-2",FS,1,2,61,9.4,4,2.35,1,143.8
109,7th,44181,"5-1,5-2",FS,1,3,61,10.8,5,2.16,1,143.8
109,7th,44181,"5-1,5-2",FS,1,4,61,11.8,5,2.36,1,143.8
109,7th,44181,"5-1,5-2",FS,1,5,61,8.8,5,1.76,1,143.8
109,7th,44181,"5-1,5-2",FS,1,6,61,9,5,1.8,1,143.8
109,7th,44181,"5-1,5-2",FS,1,7,61,8.9,4,2.225,1,143.8
109,7th,44181,"5-1,5-2",FS,1,8,61,9.7,5,1.94,1,143.8
109,7th,44181,"5-1,5-2",FS,1,9,61,10.1,4,2.525,1,143.8
109,7th,44181,"5-1,5-2",FS,1,10,61,7.1,4,1.775,1,143.8
109,7th,44181,"5-1,5-2",FS,2,11,61,9.3,4,2.325,1,153.8
109,7th,44181,"5-1,5-2",FS,2,12,61,14.6,5,2.92,1,153.8
109,7th,44181,"5-1,5-2",FS,2,13,61,77.8,4,19.45,1,153.8
109,7th,44181,"5-1,5-2",FS,2,14,61,7,4,1.75,1,153.8
109,7th,44181,"5-1,5-2",FS,2,15,61,8.2,5,1.64,1,153.8
109,7th,44181,"5-1,5-2",FS,2,16,61,10,5,2,1,153.8
109,7th,44181,"5-1,5-2",FS,2,17,61,8.1,4,2.025,1,153.8
109,7th,44181,"5-1,5-2",FS,2,18,61,7.8,4,1.95,1,153.8
109,7th,44181,"5-1,5-2",FS,2,19,61,8.4,4,2.1,1,153.8
109,7th,44181,"5-1,5-2",FS,2,20,61,7.6,4,1.9,1,153.8
109,7th,44181,"5-1,5-2",FS,3,21,61,7.9,3,2.633333333,1,162.2
109,7th,44181,"5-1,5-2",FS,3,22,61,7.5,4,1.875,1,162.2
109,7th,44181,"5-1,5-2",FS,3,23,61,6.2,4,1.55,1,162.2
109,7th,44181,"5-1,5-2",FS,3,24,61,9.1,4,2.275,1,162.2
109,7th,44181,"5-1,5-2",FS,3,25,61,11.6,5,2.32,1,162.2
109,7th,44181,"5-1,5-2",FS,3,26,61,8.6,4,2.15,1,162.2
109,7th,44181,"5-1,5-2",FS,3,27,61,8.1,5,1.62,1,162.2
109,7th,44181,"5-1,5-2",FS,3,28,61,10.4,5,2.08,1,162.2
109,7th,44181,"5-1,5-2",FS,3,29,61,9.3,5,1.86,1,162.2
109,7th,44181,"5-1,5-2",FS,3,30,61,9.8,5,1.96,1,162.2
